sch,sch_dep,sch_par,sid,story_dep,story_par,text
(ROOT (S (S (NP (NNP Kelly)) (VP (VBD was) (VP (VBN worried)))) (, ,) (IN so) (S (NP (PRP she)) (VP (VBD hid) (NP (PRP them)) (PP (IN in) (NP (NP (DT a) (JJ new) (NN spot)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (RB up) (JJR higher))))))))) (. .)))
(ROOT (S (ADVP (RB Finally)) (, ,) (S (NP (PRP$ her) (NN mother)) (VP (VBD woke) (PRT (RP up)) (PP (IN at) (NP (NP (CD 8:30)) (NP (NNP AM)))))) (, ,) (CC and) (S (NP (NNP Kelly)) (VP (VBD was) (VP (VBN excited)))) (. !)))
(ROOT (S (NP (NNP Kelly)) (VP (VBD gave) (NP (PRP$ her) (NN mother)) (NP (DT the) (NNS flowers))) (. .)))
(ROOT (S (NP (NP (PRP$ Her) (NN mother) (POS 's)) (NN favorite)) (VP (VBD was) (NP (DT the) (JJ red) (CD one))) (. .)))
","Kelly woke up one morning and went outside to her back yard. She was in a hurry because it was Mother's Day and she had to collect flowers before her mom woke up to give to her as a present. She was going to give her mom the biggest, most beautiful bunch of flowers her mother had ever seen. She knew where the best flowers were in her yard. She got a lot of different sized flowers. The red ones were big, the orange ones were small, and the green ones were in the middle. After Kelly collected all of the flowers, she went inside and tied them together with string. After that, she had to hide the flowers in a secret spot. She hoped her baby sister Morgan, who was still in diapers, wouldn't find the flowers and eat them. Kelly was worried, so she hid them in a new spot that was up higher. Finally, her mother woke up at 8:30 AM, and Kelly was excited! Kelly gave her mother the flowers. Her mother's favorite was the red one.
"
"There once was a group of students and a narrator.  The narrator was a teacher, owned some white slip and owned a desk.  The narrator was teaching the group of students language.  
The narrator checked the group of students for presence and stood at the front of a classroom.  
The slip fell because the not-functional elastic of the slip was dysfunctional.  
The group of students saw that the slip had fallen because the elastic of the slip was dysfunctional.  
The narrator noticed that the ankle of the narrator was observed.  
The narrator nervously looked toward the ankle of the narrator and observed that the slip had fallen because the elastic of the slip was dysfunctional.  
The narrator glanced around the group of students.  
The narrator carefully stepped over the slip.  
The narrator feigned bewilderment.  
The narrator lifted the slip and inserted it into a bottom drawer of the desk.  
The narrator resumed teaching, and the group of students didn't react.  
The narrator later feared for the group of students to tell a parent of the group of students that the group of students had seen that the slip had fallen because the elastic of the slip was dysfunctional.  
","1	There	there	_	EX	_	3	expl	_	_
2	once	once	_	RB	_	3	advmod	_	_
3	was	be	_	VBD	_	0	root	_	_
4	a	a	_	DT	_	5	det	_	_
5	group	group	_	NN	_	3	nsubj	_	_
6	of	of	_	IN	_	7	case	_	_
7	students	student	_	NNS	_	5	nmod	_	_
8	and	and	_	CC	_	5	cc	_	_
9	a	a	_	DT	_	10	det	_	_
10	narrator	narrator	_	NN	_	5	conj	_	_
11	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	5	nsubj	_	_
3	was	be	_	VBD	_	5	cop	_	_
4	a	a	_	DT	_	5	det	_	_
5	teacher	teacher	_	NN	_	0	root	_	_
6	,	,	_	,	_	5	punct	_	_
7	owned	own	_	VBD	_	5	conj	_	_
8	some	some	_	DT	_	10	det	_	_
9	white	white	_	JJ	_	10	amod	_	_
10	slip	slip	_	NN	_	7	dobj	_	_
11	and	and	_	CC	_	5	cc	_	_
12	owned	own	_	VBD	_	5	conj	_	_
13	a	a	_	DT	_	14	det	_	_
14	desk	desk	_	NN	_	12	dobj	_	_
15	.	.	_	.	_	5	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	4	nsubj	_	_
3	was	be	_	VBD	_	4	aux	_	_
4	teaching	teach	_	VBG	_	0	root	_	_
5	the	the	_	DT	_	6	det	_	_
6	group	group	_	NN	_	4	dobj	_	_
7	of	of	_	IN	_	9	case	_	_
8	students	student	_	NNS	_	9	compound	_	_
9	language	language	_	NN	_	6	nmod	_	_
10	.	.	_	.	_	4	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	checked	check	_	VBD	_	0	root	_	_
4	the	the	_	DT	_	5	det	_	_
5	group	group	_	NN	_	3	dobj	_	_
6	of	of	_	IN	_	7	case	_	_
7	students	student	_	NNS	_	5	nmod	_	_
8	for	for	_	IN	_	9	case	_	_
9	presence	presence	_	NN	_	3	nmod	_	_
10	and	and	_	CC	_	3	cc	_	_
11	stood	stand	_	VBD	_	3	conj	_	_
12	at	at	_	IN	_	14	case	_	_
13	the	the	_	DT	_	14	det	_	_
14	front	front	_	NN	_	11	nmod	_	_
15	of	of	_	IN	_	17	case	_	_
16	a	a	_	DT	_	17	det	_	_
17	classroom	classroom	_	NN	_	14	nmod	_	_
18	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	slip	slip	_	NN	_	3	nsubj	_	_
3	fell	fall	_	VBD	_	0	root	_	_
4	because	because	_	IN	_	12	mark	_	_
5	the	the	_	DT	_	7	det	_	_
6	not-functional	not-functional	_	JJ	_	7	amod	_	_
7	elastic	elastic	_	JJ	_	12	nsubj	_	_
8	of	of	_	IN	_	10	case	_	_
9	the	the	_	DT	_	10	det	_	_
10	slip	slip	_	NN	_	7	nmod	_	_
11	was	be	_	VBD	_	12	cop	_	_
12	dysfunctional	dysfunctional	_	JJ	_	3	advcl	_	_
13	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	group	group	_	NN	_	5	nsubj	_	_
3	of	of	_	IN	_	4	case	_	_
4	students	student	_	NNS	_	2	nmod	_	_
5	saw	see	_	VBD	_	0	root	_	_
6	that	that	_	IN	_	10	mark	_	_
7	the	the	_	DT	_	8	det	_	_
8	slip	slip	_	NN	_	10	nsubj	_	_
9	had	have	_	VBD	_	10	aux	_	_
10	fallen	fall	_	VBN	_	5	ccomp	_	_
11	because	because	_	IN	_	18	mark	_	_
12	the	the	_	DT	_	13	det	_	_
13	elastic	elastic	_	JJ	_	18	nsubj	_	_
14	of	of	_	IN	_	16	case	_	_
15	the	the	_	DT	_	16	det	_	_
16	slip	slip	_	NN	_	13	nmod	_	_
17	was	be	_	VBD	_	18	cop	_	_
18	dysfunctional	dysfunctional	_	JJ	_	10	advcl	_	_
19	.	.	_	.	_	5	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	noticed	notice	_	VBD	_	0	root	_	_
4	that	that	_	IN	_	11	mark	_	_
5	the	the	_	DT	_	6	det	_	_
6	ankle	ankle	_	NN	_	11	nsubjpass	_	_
7	of	of	_	IN	_	9	case	_	_
8	the	the	_	DT	_	9	det	_	_
9	narrator	narrator	_	NN	_	6	nmod	_	_
10	was	be	_	VBD	_	11	auxpass	_	_
11	observed	observe	_	VBN	_	3	ccomp	_	_
12	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	4	nsubj	_	_
3	nervously	nervously	_	RB	_	4	advmod	_	_
4	looked	look	_	VBD	_	0	root	_	_
5	toward	toward	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	ankle	ankle	_	NN	_	4	nmod	_	_
8	of	of	_	IN	_	10	case	_	_
9	the	the	_	DT	_	10	det	_	_
10	narrator	narrator	_	NN	_	7	nmod	_	_
11	and	and	_	CC	_	4	cc	_	_
12	observed	observe	_	VBN	_	4	conj	_	_
13	that	that	_	IN	_	17	mark	_	_
14	the	the	_	DT	_	15	det	_	_
15	slip	slip	_	NN	_	17	nsubj	_	_
16	had	have	_	VBD	_	17	aux	_	_
17	fallen	fall	_	VBN	_	12	ccomp	_	_
18	because	because	_	IN	_	25	mark	_	_
19	the	the	_	DT	_	20	det	_	_
20	elastic	elastic	_	JJ	_	25	nsubj	_	_
21	of	of	_	IN	_	23	case	_	_
22	the	the	_	DT	_	23	det	_	_
23	slip	slip	_	NN	_	20	nmod	_	_
24	was	be	_	VBD	_	25	cop	_	_
25	dysfunctional	dysfunctional	_	JJ	_	17	advcl	_	_
26	.	.	_	.	_	4	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	glanced	glance	_	VBD	_	0	root	_	_
4	around	around	_	IN	_	6	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	group	group	_	NN	_	3	nmod	_	_
7	of	of	_	IN	_	8	case	_	_
8	students	student	_	NNS	_	6	nmod	_	_
9	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	4	nsubj	_	_
3	carefully	carefully	_	RB	_	4	advmod	_	_
4	stepped	step	_	VBD	_	0	root	_	_
5	over	over	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	slip	slip	_	NN	_	4	nmod	_	_
8	.	.	_	.	_	4	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	feigned	feign	_	VBD	_	0	root	_	_
4	bewilderment	bewilderment	_	NN	_	3	dobj	_	_
5	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	lifted	lift	_	VBD	_	0	root	_	_
4	the	the	_	DT	_	5	det	_	_
5	slip	slip	_	NN	_	3	dobj	_	_
6	and	and	_	CC	_	3	cc	_	_
7	inserted	insert	_	VBD	_	3	conj	_	_
8	it	it	_	PRP	_	7	dobj	_	_
9	into	into	_	IN	_	12	case	_	_
10	a	a	_	DT	_	12	det	_	_
11	bottom	bottom	_	JJ	_	12	amod	_	_
12	drawer	drawer	_	NN	_	7	nmod	_	_
13	of	of	_	IN	_	15	case	_	_
14	the	the	_	DT	_	15	det	_	_
15	desk	desk	_	NN	_	12	nmod	_	_
16	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	3	nsubj	_	_
3	resumed	resume	_	VBD	_	0	root	_	_
4	teaching	teaching	_	NN	_	3	dobj	_	_
5	,	,	_	,	_	3	punct	_	_
6	and	and	_	CC	_	3	cc	_	_
7	the	the	_	DT	_	8	det	_	_
8	group	group	_	NN	_	13	nsubj	_	_
9	of	of	_	IN	_	10	case	_	_
10	students	student	_	NNS	_	8	nmod	_	_
11	did	do	_	VBD	_	13	aux	_	_
12	n't	not	_	RB	_	13	neg	_	_
13	react	react	_	VB	_	3	conj	_	_
14	.	.	_	.	_	3	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	narrator	narrator	_	NN	_	4	nsubj	_	_
3	later	later	_	RB	_	4	advmod	_	_
4	feared	fear	_	VBD	_	0	root	_	_
5	for	for	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	group	group	_	NN	_	4	nmod	_	_
8	of	of	_	IN	_	9	case	_	_
9	students	student	_	NNS	_	7	nmod	_	_
10	to	to	_	TO	_	11	mark	_	_
11	tell	tell	_	VB	_	4	xcomp	_	_
12	a	a	_	DT	_	13	det	_	_
13	parent	parent	_	NN	_	11	dobj	_	_
14	of	of	_	IN	_	16	case	_	_
15	the	the	_	DT	_	16	det	_	_
16	group	group	_	NN	_	13	nmod	_	_
17	of	of	_	IN	_	18	case	_	_
18	students	student	_	NNS	_	16	nmod	_	_
19	that	that	_	IN	_	25	mark	_	_
20	the	the	_	DT	_	21	det	_	_
21	group	group	_	NN	_	25	nsubj	_	_
22	of	of	_	IN	_	23	case	_	_
23	students	student	_	NNS	_	21	nmod	_	_
24	had	have	_	VBD	_	25	aux	_	_
25	seen	see	_	VBN	_	11	ccomp	_	_
26	that	that	_	IN	_	30	mark	_	_
27	the	the	_	DT	_	28	det	_	_
28	slip	slip	_	NN	_	30	nsubj	_	_
29	had	have	_	VBD	_	30	aux	_	_
30	fallen	fall	_	VBN	_	25	ccomp	_	_
31	because	because	_	IN	_	38	mark	_	_
32	the	the	_	DT	_	33	det	_	_
33	elastic	elastic	_	JJ	_	38	nsubj	_	_
34	of	of	_	IN	_	36	case	_	_
35	the	the	_	DT	_	36	det	_	_
36	slip	slip	_	NN	_	33	nmod	_	_
37	was	be	_	VBD	_	38	cop	_	_
38	dysfunctional	dysfunctional	_	JJ	_	30	advcl	_	_
39	.	.	_	.	_	4	punct	_	_

","(ROOT (S (NP (EX There)) (ADVP (RB once)) (VP (VBD was) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNS students)) (CC and) (NP (DT a) (NN narrator)))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VP (VBD was) (NP (DT a) (NN teacher))) (, ,) (VP (VBD owned) (NP (DT some) (JJ white) (NN slip))) (CC and) (VP (VBD owned) (NP (DT a) (NN desk)))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VBD was) (VP (VBG teaching) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students) (NN language)))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VP (VBD checked) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NP (NNS students)) (PP (IN for) (NP (NN presence))))))) (CC and) (VP (VBD stood) (PP (IN at) (NP (NP (DT the) (NN front)) (PP (IN of) (NP (DT a) (NN classroom))))))) (. .)))
(ROOT (S (NP (DT The) (NN slip)) (VP (VBD fell) (SBAR (IN because) (S (NP (NP (DT the) (JJ not-functional) (JJ elastic)) (PP (IN of) (NP (DT the) (NN slip)))) (VP (VBD was) (ADJP (JJ dysfunctional)))))) (. .)))
(ROOT (S (NP (NP (DT The) (NN group)) (PP (IN of) (NP (NNS students)))) (VP (VBD saw) (SBAR (IN that) (S (NP (DT the) (NN slip)) (VP (VBD had) (VP (VBN fallen) (SBAR (IN because) (S (NP (NP (DT the) (JJ elastic)) (PP (IN of) (NP (DT the) (NN slip)))) (VP (VBD was) (ADJP (JJ dysfunctional)))))))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VBD noticed) (SBAR (IN that) (S (NP (NP (DT the) (NN ankle)) (PP (IN of) (NP (DT the) (NN narrator)))) (VP (VBD was) (VP (VBN observed)))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (ADVP (RB nervously)) (VP (VP (VBD looked) (PP (IN toward) (NP (NP (DT the) (NN ankle)) (PP (IN of) (NP (DT the) (NN narrator)))))) (CC and) (VP (VBN observed) (SBAR (IN that) (S (NP (DT the) (NN slip)) (VP (VBD had) (VP (VBN fallen) (SBAR (IN because) (S (NP (NP (DT the) (JJ elastic)) (PP (IN of) (NP (DT the) (NN slip)))) (VP (VBD was) (ADJP (JJ dysfunctional))))))))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VBD glanced) (PP (IN around) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students)))))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (ADVP (RB carefully)) (VP (VBD stepped) (PP (IN over) (NP (DT the) (NN slip)))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VBD feigned) (NP (NN bewilderment))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (VP (VP (VBD lifted) (NP (DT the) (NN slip))) (CC and) (VP (VBD inserted) (NP (PRP it)) (PP (IN into) (NP (NP (DT a) (JJ bottom) (NN drawer)) (PP (IN of) (NP (DT the) (NN desk))))))) (. .)))
(ROOT (S (S (NP (DT The) (NN narrator)) (VP (VBD resumed) (NP (NN teaching)))) (, ,) (CC and) (S (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students)))) (VP (VBD did) (RB n't) (VP (VB react)))) (. .)))
(ROOT (S (NP (DT The) (NN narrator)) (ADVP (RB later)) (VP (VBD feared) (PP (IN for) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students))))) (S (VP (TO to) (VP (VB tell) (NP (NP (DT a) (NN parent)) (PP (IN of) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students)))))) (SBAR (IN that) (S (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students)))) (VP (VBD had) (VP (VBN seen) (SBAR (IN that) (S (NP (DT the) (NN slip)) (VP (VBD had) (VP (VBN fallen) (SBAR (IN because) (S (NP (NP (DT the) (JJ elastic)) (PP (IN of) (NP (DT the) (NN slip)))) (VP (VBD was) (ADJP (JJ dysfunctional))))))))))))))))) (. .)))
",blogs-05,"1	Just	just	_	RB	_	2	advmod	_	_
2	thought	think	_	VBN	_	0	root	_	_
3	I	I	_	PRP	_	5	nsubj	_	_
4	would	would	_	MD	_	5	aux	_	_
5	share	share	_	VB	_	2	ccomp	_	_
6	with	with	_	IN	_	7	case	_	_
7	you	you	_	PRP	_	5	nmod	_	_
8	one	one	_	CD	_	7	dep	_	_
9	of	of	_	IN	_	13	case	_	_
10	my	my	_	PRP$	_	13	nmod:poss	_	_
11	most	most	_	RBS	_	12	advmod	_	_
12	embarassing	embarassing	_	JJ	_	13	amod	_	_
13	moments	moment	_	NNS	_	8	nmod	_	_
14	as	as	_	IN	_	16	case	_	_
15	a	a	_	DT	_	16	det	_	_
16	teacher	teacher	_	NN	_	8	nmod	_	_
17	to	to	_	TO	_	18	case	_	_
18	date	date	_	NN	_	16	nmod	_	_
19	.	.	_	.	_	2	punct	_	_

1	Ten	ten	_	CD	_	2	nummod	_	_
2	years	year	_	NNS	_	3	nmod:npmod	_	_
3	ago	ago	_	IN	_	6	advmod	_	_
4	I	I	_	PRP	_	6	nsubj	_	_
5	was	be	_	VBD	_	6	aux	_	_
6	teaching	teach	_	VBG	_	0	root	_	_
7	a	a	_	DT	_	9	det	_	_
8	mixed	mixed	_	JJ	_	9	amod	_	_
9	class	class	_	NN	_	6	dobj	_	_
10	of	of	_	IN	_	13	case	_	_
11	5th	5th	_	JJ	_	13	amod	_	_
12	graders	grader	_	NNS	_	13	compound	_	_
13	ESL	ESL	_	NNP	_	9	nmod	_	_
14	.	.	_	.	_	6	punct	_	_

1	I	I	_	PRP	_	3	nsubj	_	_
2	had	have	_	VBD	_	3	aux	_	_
3	taken	take	_	VBN	_	0	root	_	_
4	the	the	_	DT	_	5	det	_	_
5	register	register	_	NN	_	3	dobj	_	_
6	and	and	_	CC	_	3	cc	_	_
7	was	be	_	VBD	_	8	aux	_	_
8	standing	stand	_	VBG	_	3	conj	_	_
9	at	at	_	IN	_	11	case	_	_
10	the	the	_	DT	_	11	det	_	_
11	front	front	_	NN	_	8	nmod	_	_
12	of	of	_	IN	_	14	case	_	_
13	the	the	_	DT	_	14	det	_	_
14	class	class	_	NN	_	11	nmod	_	_
15	doing	do	_	VBG	_	8	xcomp	_	_
16	some	some	_	DT	_	17	det	_	_
17	revision	revision	_	NN	_	15	dobj	_	_
18	...	...	_	:	_	3	punct	_	_
19	However	however	_	RB	_	27	advmod	_	_
20	,	,	_	,	_	27	punct	_	_
21	all	all	_	DT	_	22	det	_	_
22	eyes	eye	_	NNS	_	27	nsubj	_	_
23	were	be	_	VBD	_	27	cop	_	_
24	not	not	_	RB	_	27	neg	_	_
25	on	on	_	IN	_	27	case	_	_
26	my	my	_	PRP$	_	27	nmod:poss	_	_
27	face	face	_	NN	_	3	parataxis	_	_
28	but	but	_	CC	_	27	cc	_	_
29	at	at	_	IN	_	31	case	_	_
30	my	my	_	PRP$	_	31	nmod:poss	_	_
31	ankles	ankle	_	NNS	_	27	conj	_	_
32	.	.	_	.	_	3	punct	_	_

1	Nervously	nervously	_	RB	_	3	advmod	_	_
2	I	I	_	PRP	_	3	nsubj	_	_
3	looked	look	_	VBD	_	0	root	_	_
4	down	down	_	RP	_	3	advmod	_	_
5	to	to	_	TO	_	6	mark	_	_
6	see	see	_	VB	_	3	xcomp	_	_
7	that	that	_	DT	_	12	mark	_	_
8	my	my	_	PRP$	_	9	nmod:poss	_	_
9	underslip	underslip	_	NN	_	12	nsubj	_	_
10	had	have	_	VBD	_	12	aux	_	_
11	somehow	somehow	_	RB	_	12	advmod	_	_
12	made	make	_	VBN	_	6	ccomp	_	_
13	its	its	_	PRP$	_	14	nmod:poss	_	_
14	way	way	_	NN	_	12	dobj	_	_
15	to	to	_	TO	_	17	case	_	_
16	the	the	_	DT	_	17	det	_	_
17	floor	floor	_	NN	_	12	nmod	_	_
18	.	.	_	.	_	3	punct	_	_

1	Elastic	elastic	_	JJ	_	2	nsubj	_	_
2	gone	go	_	VBN	_	0	root	_	_
3	What	what	_	WP	_	5	nsubj	_	_
4	to	to	_	TO	_	5	mark	_	_
5	do	do	_	VB	_	2	ccomp	_	_
6	?	?	_	.	_	2	punct	_	_

1	So	so	_	IN	_	3	advmod	_	_
2	I	I	_	PRP	_	3	nsubj	_	_
3	looked	look	_	VBD	_	0	root	_	_
4	at	at	_	IN	_	7	case	_	_
5	my	my	_	PRP$	_	7	nmod:poss	_	_
6	underwear	underwear	_	NN	_	7	compound	_	_
7	round	round	_	NN	_	3	nmod	_	_
8	my	my	_	PRP$	_	9	nmod:poss	_	_
9	ankles	ankle	_	NNS	_	3	dobj	_	_
10	,	,	_	,	_	3	punct	_	_
11	looked	look	_	VBD	_	3	conj	_	_
12	at	at	_	IN	_	14	case	_	_
13	the	the	_	DT	_	14	det	_	_
14	class	class	_	NN	_	11	nmod	_	_
15	,	,	_	,	_	3	punct	_	_
16	looked	look	_	VBD	_	3	conj	_	_
17	back	back	_	RB	_	16	advmod	_	_
18	at	at	_	IN	_	20	case	_	_
19	the	the	_	DT	_	20	det	_	_
20	garment	garment	_	NN	_	16	nmod	_	_
21	,	,	_	,	_	3	punct	_	_
22	carefully	carefully	_	RB	_	23	advmod	_	_
23	stepped	step	_	VBD	_	3	dep	_	_
24	out	out	_	IN	_	26	case	_	_
25	of	of	_	IN	_	26	case	_	_
26	it	it	_	PRP	_	23	nmod	_	_
27	,	,	_	,	_	3	punct	_	_
28	said	say	_	VBD	_	3	dep	_	_
29	,	,	_	,	_	3	punct	_	_
30	``	``	_	``	_	3	punct	_	_
31	Oh	oh	_	UH	_	33	discourse	_	_
32	dear	dear	_	RB	_	33	advmod	_	_
33	look	look	_	VB	_	3	ccomp	_	_
34	,	,	_	,	_	33	punct	_	_
35	what	what	_	WDT	_	40	nsubj	_	_
36	on	on	_	IN	_	37	case	_	_
37	earth	earth	_	NN	_	40	nmod	_	_
38	can	can	_	MD	_	40	aux	_	_
39	that	that	_	WDT	_	40	nsubj	_	_
40	be	be	_	VB	_	33	ccomp	_	_
41	?	?	_	.	_	3	punct	_	_
42	''	''	_	''	_	3	punct	_	_

1	,	,	_	,	_	2	punct	_	_
2	lifted	lift	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	2	dobj	_	_
4	offending	offend	_	VBG	_	3	acl	_	_
5	white	white	_	JJ	_	4	xcomp	_	_
6	(	(	_	-LRB-	_	8	punct	_	_
7	not	not	_	RB	_	8	neg	_	_
8	red	red	_	JJ	_	5	dep	_	_
9	and	and	_	CC	_	8	cc	_	_
10	black	black	_	JJ	_	8	conj	_	_
11	thank	thank	_	VB	_	15	dep	_	_
12	the	the	_	DT	_	13	det	_	_
13	Lord	Lord	_	NNP	_	15	dep	_	_
14	)	)	_	-RRB-	_	13	punct	_	_
15	slip	slip	_	NN	_	8	dep	_	_
16	and	and	_	CC	_	8	cc	_	_
17	casually	casually	_	RB	_	18	advmod	_	_
18	popped	pop	_	VBD	_	8	conj	_	_
19	it	it	_	PRP	_	18	dobj	_	_
20	in	in	_	IN	_	23	case	_	_
21	the	the	_	DT	_	23	det	_	_
22	bottom	bottom	_	JJ	_	23	amod	_	_
23	drawer	drawer	_	NN	_	18	nmod	_	_
24	of	of	_	IN	_	26	case	_	_
25	my	my	_	PRP$	_	26	nmod:poss	_	_
26	desk	desk	_	NN	_	23	nmod	_	_
27	.	.	_	.	_	2	punct	_	_

1	I	I	_	PRP	_	2	nsubj	_	_
2	continued	continue	_	VBD	_	0	root	_	_
3	,	,	_	,	_	2	punct	_	_
4	``	``	_	``	_	2	punct	_	_
5	Ok	ok	_	JJ	_	6	amod	_	_
6	class	class	_	NN	_	2	dobj	_	_
7	,	,	_	,	_	6	punct	_	_
8	page	page	_	NN	_	6	appos	_	_
9	33	33	_	CD	_	8	nummod	_	_
10	.	.	_	.	_	2	punct	_	_
11	''	''	_	''	_	2	punct	_	_

1	No	no	_	DT	_	2	neg	_	_
2	one	one	_	NN	_	6	nsubj	_	_
3	,	,	_	,	_	6	punct	_	_
4	strangely	strangely	_	RB	_	6	advmod	_	_
5	,	,	_	,	_	6	punct	_	_
6	batted	bat	_	VBD	_	0	root	_	_
7	an	a	_	DT	_	8	det	_	_
8	eyelid	eyelid	_	NN	_	6	dobj	_	_
9	.	.	_	.	_	6	punct	_	_

1	Later	later	_	RB	_	3	advmod	_	_
2	that	that	_	DT	_	3	det	_	_
3	day	day	_	NN	_	5	nsubj	_	_
4	I	i	_	CD	_	3	nummod	_	_
5	wondered	wonder	_	VBD	_	0	root	_	_
6	how	how	_	WRB	_	9	advmod	_	_
7	they	they	_	PRP	_	9	nsubj	_	_
8	had	have	_	VBD	_	9	aux	_	_
9	described	describe	_	VBN	_	5	ccomp	_	_
10	the	the	_	DT	_	11	det	_	_
11	day	day	_	NN	_	9	dobj	_	_
12	to	to	_	TO	_	14	case	_	_
13	their	they	_	PRP$	_	14	nmod:poss	_	_
14	parents	parent	_	NNS	_	9	nmod	_	_
15	over	over	_	IN	_	16	case	_	_
16	dinner	dinner	_	NN	_	9	nmod	_	_
17	.	.	_	.	_	5	punct	_	_

1	``	``	_	``	_	0	root	_	_
2	So	so	_	RB	_	3	advmod	_	_
3	Ahmed	Ahmed	_	NNP	_	1	root	_	_
4	,	,	_	,	_	8	punct	_	_
5	what	what	_	WP	_	8	dobj	_	_
6	did	do	_	VBD	_	8	aux	_	_
7	you	you	_	PRP	_	8	nsubj	_	_
8	do	do	_	VBP	_	3	dep	_	_
9	in	in	_	IN	_	10	case	_	_
10	school	school	_	NN	_	8	nmod	_	_
11	today	today	_	NN	_	8	nmod:tmod	_	_
12	?	?	_	.	_	3	punct	_	_
13	''	''	_	''	_	3	punct	_	_

1	``	``	_	``	_	0	root	_	_
2	We	we	_	PRP	_	3	nsubj	_	_
3	looked	look	_	VBD	_	1	root	_	_
4	at	at	_	IN	_	8	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	teacher	teacher	_	NN	_	8	nmod:poss	_	_
7	's	's	_	POS	_	6	case	_	_
8	underwear	underwear	_	NN	_	3	nmod	_	_
9	.	.	_	.	_	3	punct	_	_
10	''	''	_	''	_	3	punct	_	_

","(ROOT (SINV (ADVP (RB Just)) (VP (VBN thought) (NP (PRP I))) (VP (MD would) (VP (VB share) (PP (IN with) (NP (PRP you))))) (NP (NP (CD one)) (PP (IN of) (NP (NP (PRP$ my) (ADJP (RBS most) (JJ embarassing)) (NNS moments)) (PP (IN as) (NP (NP (DT a) (NN teacher)) (PP (TO to) (NP (NN date)))))))) (. .)))
(ROOT (S (ADVP (NP (CD Ten) (NNS years)) (IN ago)) (NP (PRP I)) (VP (VBD was) (VP (VBG teaching) (NP (NP (DT a) (JJ mixed) (NN class)) (PP (IN of) (NP (NP (JJ 5th) (NNS graders)) (NP (NNP ESL))))))) (. .)))
