difficulty,qid,sid,text,type,dep,par,answer
Medium,blogs-05-11,blogs-05,Why did the slip fall?,Sch,"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	slip	slip	_	NN	_	5	nsubj	_	_
5	fall	fall	_	NN	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SINV (VBD did) (NP (DT the) (NN slip) (NN fall))) (. ?))),because the not-functional elastic of the slip was dysfunctional
Medium,blogs-05-12,blogs-05,Who feigned bewilderment?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	feigned	feign	_	VBN	_	0	root	_	_
3	bewilderment	bewilderment	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN feigned) (NP (NN bewilderment)))) (. ?))),The narrator
Medium,blogs-05-13,blogs-05,What was the narrator/I teaching?,Story | Sch,"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	5	det	_	_
4	narrator/I	narrator/i	_	NN	_	5	compound	_	_
5	teaching	teaching	_	NN	_	1	nsubj	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (DT the) (NN narrator/I) (NN teaching))) (. ?))),language | a mixed class of 5th graders ESL
Medium,blogs-05-14,blogs-05,What did the narrator/I wonder?,Story,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator/I	narrator/i	_	NN	_	5	nsubj	_	_
5	wonder	wonder	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator/I)) (VP (VB wonder))) (. ?))),How they had described the day to their parents over dinner
Medium,blogs-05-15,blogs-05,Who batted an eyelid?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	batted	bat	_	VBD	_	0	root	_	_
3	an	a	_	DT	_	4	det	_	_
4	eyelid	eyelid	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD batted) (NP (DT an) (NN eyelid)))) (. ?))),No one
Hard,blogs-05-16,blogs-05,Who detected that the ankle of the narrator was observed?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	detected	detect	_	VBD	_	0	root	_	_
3	that	that	_	IN	_	10	mark	_	_
4	the	the	_	DT	_	5	det	_	_
5	ankle	ankle	_	NN	_	10	nsubjpass	_	_
6	of	of	_	IN	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	narrator	narrator	_	NN	_	5	nmod	_	_
9	was	be	_	VBD	_	10	auxpass	_	_
10	observed	observe	_	VBN	_	2	ccomp	_	_
11	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD detected) (SBAR (IN that) (S (NP (NP (DT the) (NN ankle)) (PP (IN of) (NP (DT the) (NN narrator)))) (VP (VBD was) (VP (VBN observed))))))) (. ?))),the narrator
Hard,blogs-05-17,blogs-05,What did the narrator raise?,Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	raise	raise	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB raise))) (. ?))),the slip
Medium,blogs-05-18,blogs-05,Where did the narrator stand?,Sch,"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	stand	stand	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB stand))) (. ?))),at the front of the class
Medium,blogs-05-19,blogs-05,Where did the narrator insert it?,Sch,"1	Where	where	_	WRB	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	narrator	narrator	_	NN	_	5	compound	_	_
5	insert	insert	_	NN	_	2	nsubj	_	_
6	it	it	_	PRP	_	5	dep	_	_
7	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SINV (VP (VBD did) (NP (DT the) (NN narrator) (NN insert))) (NP (PRP it))) (. ?))),later that day
Hard,blogs-05-20,blogs-05,What did the narrator see the group of students for?,Sch,"1	What	what	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	see	see	_	VB	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	group	group	_	NN	_	5	dobj	_	_
8	of	of	_	IN	_	9	case	_	_
9	students	student	_	NNS	_	7	nmod	_	_
10	for	for	_	IN	_	5	nmod	_	_
11	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB see) (NP (NP (DT the) (NN group)) (PP (IN of) (NP (NNS students)))) (PP (IN for)))) (. ?))),how they had described their day to their parents | how they had described their day
Easy,fables-05-1,fables-05,Who was the Farmer greatly annoyed by?,Story,"1	Who	who	_	WP	_	6	dobj	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	Farmer	Farmer	_	NNP	_	6	nsubj	_	_
5	greatly	greatly	_	RB	_	6	advmod	_	_
6	annoyed	annoy	_	VBD	_	0	root	_	_
7	by	by	_	IN	_	6	advmod	_	_
8	?	?	_	.	_	6	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (NP (NP (DT the) (NNP Farmer)) (SBAR (S (VP (ADVP (RB greatly)) (VBD annoyed) (PP (IN by))))))) (. ?))),a Fox
Easy,fables-05-2,fables-05,Where did the Fox make straight for?,Story,"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	Fox	Fox	_	NNP	_	5	nsubj	_	_
5	make	make	_	VBP	_	0	root	_	_
6	straight	straight	_	JJ	_	5	xcomp	_	_
7	for	for	_	IN	_	6	nmod	_	_
8	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (NNP Fox)) (VP (VBP make) (ADJP (JJ straight) (PP (IN for))))) (. ?))),the fields where the corn was standing ripe and ready for cutting | the fields
Easy,fables-05-3,fables-05,Who lost all his harvest?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	lost	lose	_	VBD	_	0	root	_	_
3	all	all	_	PDT	_	5	det:predet	_	_
4	his	he	_	PRP$	_	5	nmod:poss	_	_
5	harvest	harvest	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD lost) (NP (PDT all) (PRP$ his) (NN harvest)))) (. ?))),the Farmer
Easy,fables-05-4,fables-05,Who set a trap?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	set	set	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	4	det	_	_
4	trap	trap	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD set) (NP (DT a) (NN trap)))) (. ?))),an agriculturist
Easy,fables-05-5,fables-05,Where did the agriculturist tie some fiber onto?,Sch,"1	Where	where	_	WRB	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	agriculturist	agriculturist	_	JJ	_	5	amod	_	_
5	tie	tie	_	NN	_	2	nsubj	_	_
6	some	some	_	DT	_	7	det	_	_
7	fiber	fiber	_	NN	_	5	dep	_	_
8	onto	onto	_	IN	_	7	acl	_	_
9	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SINV (VP (VBD did) (NP (DT the) (JJ agriculturist) (NN tie))) (NP (DT some) (NN fiber)) (PP (IN onto))) (. ?))),the tail of the fox
Easy,fables-05-6,fables-05,Who kindled the fiber?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	kindled	kindle	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fiber	fiber	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD kindled) (NP (DT the) (NN fiber)))) (. ?))),the agriculturist
Easy,fables-05-7,fables-05,What ignited and burned completely?,Sch,"1	What	what	_	WDT	_	2	nsubj	_	_
2	ignited	ignite	_	VBD	_	0	root	_	_
3	and	and	_	CC	_	2	cc	_	_
4	burned	burn	_	VBD	_	2	conj	_	_
5	completely	completely	_	RB	_	2	advmod	_	_
6	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VP (VBD ignited)) (CC and) (VP (VBD burned) (ADVP (RB completely))))) (. ?))),the corn
Easy,fables-05-8,fables-05,Who lost a corp?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	lost	lose	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	4	det	_	_
4	corp	corp	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD lost) (NP (DT a) (NN corp)))) (. ?))),the agriculturist
Medium,fables-05-9,fables-05,What did the farmer lose?,Story,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	farmer	farmer	_	NN	_	5	nsubj	_	_
5	lose	lose	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN farmer)) (VP (VB lose))) (. ?))),all his harvest
Medium,fables-05-10,fables-05,Who caught the fox?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	caught	catch	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD caught) (NP (DT the) (NN fox)))) (. ?))),the agriculturist
Medium,fables-05-11,fables-05,Who freed the fox?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	freed	free	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD freed) (NP (DT the) (NN fox)))) (. ?))),the agriculturist
Medium,fables-05-12,fables-05,Why did the agriculturist begin to be unlucky?,Sch,"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	agriculturist	agriculturist	_	NN	_	5	nsubj	_	_
5	begin	begin	_	VB	_	0	root	_	_
6	to	to	_	TO	_	8	mark	_	_
7	be	be	_	VB	_	8	cop	_	_
8	unlucky	unlucky	_	JJ	_	5	xcomp	_	_
9	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NN agriculturist)) (VP (VB begin) (S (VP (TO to) (VP (VB be) (ADJP (JJ unlucky))))))) (. ?))),because the fox ran into a field
Medium,fables-05-13,fables-05,What burned completely?,Sch,"1	What	what	_	WDT	_	2	det	_	_
2	burned	burned	_	JJ	_	0	root	_	_
3	completely	completely	_	RB	_	2	advmod	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (X (SBARQ (WHNP (WDT What) (NP (JJ burned))) (ADVP (RB completely))) (. ?))),the corn
Hard,fables-05-14,fables-05,Who was stealing the chicken?,Sch,"1	Who	who	_	WP	_	3	nsubj	_	_
2	was	be	_	VBD	_	3	aux	_	_
3	stealing	steal	_	VBG	_	0	root	_	_
4	the	the	_	DT	_	5	det	_	_
5	chicken	chicken	_	NN	_	3	dobj	_	_
6	?	?	_	.	_	3	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (VP (VBG stealing) (NP (DT the) (NN chicken)))) (. ?))),The fox
Hard,fables-05-15,fables-05,What did the agriculturist ignite?,Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	agriculturist	agriculturist	_	NN	_	5	nsubj	_	_
5	ignite	ignite	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN agriculturist)) (VP (VB ignite))) (. ?))),the fiber
Hard,fables-05-16,fables-05,Who did the agriculturist unloosen?,Sch,"1	Who	who	_	WP	_	0	root	_	_
2	did	do	_	VBD	_	1	dep	_	_
3	the	the	_	DT	_	5	det	_	_
4	agriculturist	agriculturist	_	NN	_	5	compound	_	_
5	unloosen	unloosen	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD did) (NP (DT the) (NN agriculturist) (NN unloosen)))) (. ?))),the fox
Medium,fables-05-17,fables-05,What did the agriculturalist free?,Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	agriculturalist	agriculturalist	_	JJ	_	5	nsubj	_	_
5	free	free	_	JJ	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (NP (DT the) (JJ agriculturalist) (JJ free)))) (. ?))),the fox
Medium,fables-05-18,fables-05,What came prowling?,Story,"1	What	what	_	WP	_	2	nsubj	_	_
2	came	come	_	VBD	_	0	root	_	_
3	prowling	prowl	_	VBG	_	2	xcomp	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD came) (S (VP (VBG prowling))))) (. ?))),a fox
Medium,fables-05-19,fables-05,When was the fox prowling a yard?,Sch,"1	When	when	_	WRB	_	5	advmod	_	_
2	was	be	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	5	nsubj	_	_
5	prowling	prowl	_	VBG	_	0	root	_	_
6	a	a	_	DT	_	7	det	_	_
7	yard	yard	_	NN	_	5	dobj	_	_
8	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD was) (NP (DT the) (NN fox)) (VP (VBG prowling) (NP (DT a) (NN yard)))) (. ?))),nightly
Medium,fables-05-20,fables-05,Where did some corn begin to be ripe?,Sch,"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	some	some	_	DT	_	4	det	_	_
4	corn	corn	_	NN	_	5	nsubj	_	_
5	begin	begin	_	VB	_	0	root	_	_
6	to	to	_	TO	_	8	mark	_	_
7	be	be	_	VB	_	8	cop	_	_
8	ripe	ripe	_	JJ	_	5	xcomp	_	_
9	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT some) (NN corn)) (VP (VB begin) (S (VP (TO to) (VP (VB be) (ADJP (JJ ripe))))))) (. ?))),in the field
Medium,fables-05-21,fables-05,What began to be ready to a harvest?,Sch,"1	What	what	_	WDT	_	2	nsubj	_	_
2	began	begin	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	5	mark	_	_
4	be	be	_	VB	_	5	cop	_	_
5	ready	ready	_	JJ	_	2	xcomp	_	_
6	to	to	_	TO	_	8	case	_	_
7	a	a	_	DT	_	8	det	_	_
8	harvest	harvest	_	NN	_	5	nmod	_	_
9	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD began) (S (VP (TO to) (VP (VB be) (ADJP (JJ ready) (PP (TO to) (NP (DT a) (NN harvest))))))))) (. ?))),some corn
Medium,fables-05-22,fables-05,Who caught the fox?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	caught	catch	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD caught) (NP (DT the) (NN fox)))) (. ?))),the agriculturalist
Hard,fables-05-23,fables-05,Who did the farmer set a trap for?,Sch,"1	Who	who	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	farmer	farmer	_	NN	_	5	nsubj	_	_
5	set	set	_	VBD	_	0	root	_	_
6	a	a	_	DT	_	7	det	_	_
7	trap	trap	_	NN	_	5	dobj	_	_
8	for	for	_	IN	_	7	acl	_	_
9	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (DT the) (NN farmer)) (VP (VBD set) (NP (DT a) (NN trap)) (PP (IN for)))) (. ?))),the fox
Hard,fables-05-24,fables-05,Who was caught in the snare?,Sch,"1	Who	who	_	WP	_	3	nsubjpass	_	_
2	was	be	_	VBD	_	3	auxpass	_	_
3	caught	catch	_	VBN	_	0	root	_	_
4	in	in	_	IN	_	6	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	snare	snare	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	3	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (VP (VBN caught) (PP (IN in) (NP (DT the) (NN snare))))) (. ?))),the fox
Hard,fables-05-25,fables-05,What flared up?,Sch,"1	What	what	_	WDT	_	2	nsubj	_	_
2	flared	flare	_	VBD	_	0	root	_	_
3	up	up	_	RP	_	2	compound:prt	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD flared) (PRT (RP up)))) (. ?))),The corn
Easy,blogs-02-1,blogs-02,Who died?,Story | Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	died	die	_	VBD	_	0	root	_	_
3	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD died))) (. ?))),a young man | the young man
Easy,blogs-02-2,blogs-02,Where did the young man die?,Story | Sch,"1	Where	where	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	5	det	_	_
4	young	young	_	JJ	_	5	amod	_	_
5	man	man	_	NN	_	6	nsubj	_	_
6	die	die	_	VB	_	0	root	_	_
7	?	?	_	.	_	6	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (JJ young) (NN man)) (VP (VB die))) (. ?))),out on my front lawn | on the spot of the yard of the narrator
Easy,blogs-02-3,blogs-02,Who visited the place where he died?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	visited	visit	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	place	place	_	NN	_	2	dobj	_	_
5	where	where	_	WRB	_	7	advmod	_	_
6	he	he	_	PRP	_	7	nsubj	_	_
7	died	die	_	VBD	_	2	advcl	_	_
8	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD visited) (NP (DT the) (NN place)) (SBAR (WHADVP (WRB where)) (S (NP (PRP he)) (VP (VBD died)))))) (. ?))),I | the narrator
Easy,blogs-02-4,blogs-02,Why did the narrator decide to talk to the young man?,Sch,"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	decide	decide	_	VB	_	0	root	_	_
6	to	to	_	TO	_	7	mark	_	_
7	talk	talk	_	VB	_	5	xcomp	_	_
8	to	to	_	TO	_	11	case	_	_
9	the	the	_	DT	_	11	det	_	_
10	young	young	_	JJ	_	11	amod	_	_
11	man	man	_	NN	_	7	nmod	_	_
12	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB decide) (S (VP (TO to) (VP (VB talk) (PP (TO to) (NP (DT the) (JJ young) (NN man)))))))) (. ?))),because it wanted the young man to know the narrator regretting that it had not aided him
Easy,blogs-02-5,blogs-02,Where did the narrator enter?,Sch,"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	enter	enter	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB enter))) (. ?))),the house of the narrator
Easy,blogs-02-6,blogs-02,What did the narrator see?,Story | Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	see	see	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB see))) (. ?))),this ball of light in the trees above me | some bright flash in a group of trees that was above the narrator
Easy,blogs-02-7,blogs-02,Who was snoring?,Story,"1	Who	who	_	WP	_	3	nsubj	_	_
2	was	be	_	VBD	_	3	aux	_	_
3	snoring	snore	_	VBG	_	0	root	_	_
4	?	?	_	.	_	3	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (VP (VBG snoring))) (. ?))),everyone
Easy,blogs-02-8,blogs-02,Who crashed the motorbike?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	crashed	crash	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	motorbike	motorbike	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD crashed) (NP (DT the) (NN motorbike)))) (. ?))),a young man
Easy,blogs-02-9,blogs-02,Who stayed with the young man?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	stayed	stay	_	VBD	_	0	root	_	_
3	with	with	_	IN	_	6	case	_	_
4	the	the	_	DT	_	6	det	_	_
5	young	young	_	JJ	_	6	amod	_	_
6	man	man	_	NN	_	2	nmod	_	_
7	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD stayed) (PP (IN with) (NP (DT the) (JJ young) (NN man))))) (. ?))),the narrator
Easy,blogs-02-10,blogs-02,Who is the story about?,Story | Sch,"1	Who	who	_	WP	_	0	root	_	_
2	is	be	_	VBZ	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	story	story	_	NN	_	1	nsubj	_	_
5	about	about	_	IN	_	4	nmod	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBZ is) (NP (DT the) (NN story)) (ADJP (IN about))) (. ?))),the narrator and a young man
Easy,blogs-02-11,blogs-02,What did the narrator begin to wonder?,Sch,"1	What	what	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	begin	begin	_	VB	_	0	root	_	_
6	to	to	_	TO	_	7	mark	_	_
7	wonder	wonder	_	VB	_	5	xcomp	_	_
8	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB begin) (S (VP (TO to) (VP (VB wonder)))))) (. ?))),that the flash was an orb
Easy,blogs-02-12,blogs-02,What was in a group of trees that was above the narrator?,Sch,"1	What	what	_	WP	_	5	nsubj	_	_
2	was	be	_	VBD	_	5	cop	_	_
3	in	in	_	IN	_	5	case	_	_
4	a	a	_	DT	_	5	det	_	_
5	group	group	_	NN	_	0	root	_	_
6	of	of	_	IN	_	7	case	_	_
7	trees	tree	_	NNS	_	5	nmod	_	_
8	that	that	_	WDT	_	12	nsubj	_	_
9	was	be	_	VBD	_	12	cop	_	_
10	above	above	_	IN	_	12	case	_	_
11	the	the	_	DT	_	12	det	_	_
12	narrator	narrator	_	NN	_	5	acl:relcl	_	_
13	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD was) (PP (IN in) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNS trees)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (PP (IN above) (NP (DT the) (NN narrator)))))))))))) (. ?))),some bright flash
Medium,blogs-02-13,blogs-02,When did the young man die?,Story,"1	When	when	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	5	det	_	_
4	young	young	_	JJ	_	5	amod	_	_
5	man	man	_	NN	_	6	nsubj	_	_
6	die	die	_	VB	_	0	root	_	_
7	?	?	_	.	_	6	punct	_	_",(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (DT the) (JJ young) (NN man)) (VP (VB die))) (. ?))),a few years ago | when he crashed his motorbike
Medium,blogs-02-14,blogs-02,Where did the young man crash the motorbike?,Sch,"1	Where	where	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	5	det	_	_
4	young	young	_	JJ	_	5	amod	_	_
5	man	man	_	NN	_	6	nsubj	_	_
6	crash	crash	_	VB	_	0	root	_	_
7	the	the	_	DT	_	8	det	_	_
8	motorbike	motorbike	_	NN	_	6	dobj	_	_
9	?	?	_	.	_	6	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (JJ young) (NN man)) (VP (VB crash) (NP (DT the) (NN motorbike)))) (. ?))),on the front yard of a narrator
Medium,blogs-02-15,blogs-02,Who broke the neck of the young man?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	broke	break	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	neck	neck	_	NN	_	2	dobj	_	_
5	of	of	_	IN	_	8	case	_	_
6	the	the	_	DT	_	8	det	_	_
7	young	young	_	JJ	_	8	amod	_	_
8	man	man	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD broke) (NP (NP (DT the) (NN neck)) (PP (IN of) (NP (DT the) (JJ young) (NN man)))))) (. ?))),a young man
Medium,blogs-02-16,blogs-02,Who decided to talk to the young man?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	decided	decide	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	talk	talk	_	VB	_	2	xcomp	_	_
5	to	to	_	TO	_	8	case	_	_
